area,rank_gs,title,rate_gs,rank_pc,rate_pc,rank_ss,rate_ss,rate,rank,new_rank
Semantic segmentation,201.0,towards end-to-end lane detection: an instance segmentation approach,1.0,154.0,3.0,201.0,1.0,1.8000000000000003,182.2,304
Semantic segmentation,201.0,"deepfashion2: a versatile benchmark for detection, pose estimation, segmentation and re-identification of clothing images",1.0,155.0,3.0,201.0,1.0,1.8000000000000003,182.6,305
Semantic segmentation,201.0,recurrent residual convolutional neural network based on u-net (r2u-net) for medical image segmentation,1.0,156.0,3.0,201.0,1.0,1.8000000000000003,183.0,306
Semantic segmentation,201.0,temporal roi align for video object recognition,1.0,157.0,3.0,201.0,1.0,1.8000000000000003,183.39999999999998,307
Semantic segmentation,201.0,polarized self-attention: towards high-quality pixel-wise regression,1.0,158.0,3.0,201.0,1.0,1.8000000000000003,183.8,308
Semantic segmentation,201.0,volo: vision outlooker for visual recognition,1.0,159.0,3.0,201.0,1.0,1.8000000000000003,184.2,309
Semantic segmentation,201.0,unet++: redesigning skip connections to exploit multiscale features in image segmentation,1.0,161.0,3.0,201.0,1.0,1.8000000000000003,185.0,310
Semantic segmentation,201.0,chainercv: a library for deep learning in computer vision,1.0,162.0,3.0,201.0,1.0,1.8000000000000003,185.39999999999998,311
Semantic segmentation,201.0,atlas: end-to-end 3d scene reconstruction from posed images,1.0,163.0,3.0,201.0,1.0,1.8000000000000003,185.8,312
Semantic segmentation,201.0,what makes for good views for contrastive learning?,1.0,164.0,3.0,201.0,1.0,1.8000000000000003,186.2,313
Semantic segmentation,201.0,4d spatio-temporal convnets: minkowski convolutional neural networks,1.0,166.0,3.0,201.0,1.0,1.8000000000000003,187.0,314
Semantic segmentation,201.0,rethinking self-supervised correspondence learning: a video frame-level similarity perspective,1.0,167.0,3.0,201.0,1.0,1.8000000000000003,187.39999999999998,315
Semantic segmentation,201.0,conditional random fields as recurrent neural networks,1.0,169.0,3.0,201.0,1.0,1.8000000000000003,188.2,316
Semantic segmentation,201.0,understanding humans in crowded scenes: deep nested adversarial learning and a new benchmark for multi-human parsing,1.0,170.0,3.0,201.0,1.0,1.8000000000000003,188.60000000000002,317
Semantic segmentation,201.0,pose2seg: detection free human instance segmentation,1.0,171.0,3.0,201.0,1.0,1.8000000000000003,189.0,318
Semantic segmentation,201.0,dltk: state of the art reference implementations for deep learning on medical images,1.0,172.0,3.0,201.0,1.0,1.8000000000000003,189.39999999999998,319
Semantic segmentation,201.0,the lovász-softmax loss: a tractable surrogate for the optimization of the intersection-over-union measure in neural networks,1.0,173.0,3.0,201.0,1.0,1.8000000000000003,189.8,320
Semantic segmentation,201.0,optimal transport for multi-source domain adaptation under target shift,1.0,174.0,3.0,201.0,1.0,1.8000000000000003,190.2,321
Semantic segmentation,201.0,partnet: a large-scale benchmark for fine-grained and hierarchical part-level 3d object understanding,1.0,175.0,3.0,201.0,1.0,1.8000000000000003,190.60000000000002,322
Semantic segmentation,201.0,pointcnn: convolution on x-transformed points,1.0,176.0,3.0,201.0,1.0,1.8000000000000003,191.0,323
Semantic segmentation,201.0,in-place activated batchnorm for memory-optimized training of dnns,1.0,177.0,3.0,201.0,1.0,1.8000000000000003,191.39999999999998,324
Semantic segmentation,201.0,autonomous driving in reality with reinforcement learning and image translation,1.0,178.0,3.0,201.0,1.0,1.8000000000000003,191.8,325
Semantic segmentation,201.0,deep clustering: discriminative embeddings for segmentation and separation,1.0,179.0,3.0,201.0,1.0,1.8000000000000003,192.2,326
Semantic segmentation,201.0,vision transformers for dense prediction,1.0,180.0,3.0,201.0,1.0,1.8000000000000003,192.60000000000002,327
Semantic segmentation,201.0,hypersim: a photorealistic synthetic dataset for holistic indoor scene understanding,1.0,181.0,3.0,201.0,1.0,1.8000000000000003,193.0,328
Semantic segmentation,201.0,panoptic nuscenes: a large-scale benchmark for lidar panoptic segmentation and tracking,1.0,182.0,3.0,201.0,1.0,1.8000000000000003,193.39999999999998,329
Semantic segmentation,201.0,maximum classifier discrepancy for unsupervised domain adaptation,1.0,184.0,3.0,201.0,1.0,1.8000000000000003,194.2,330
Semantic segmentation,201.0,cycada: cycle-consistent adversarial domain adaptation,1.0,185.0,3.0,201.0,1.0,1.8000000000000003,194.60000000000002,331
Semantic segmentation,201.0,boundary-aware segmentation network for mobile and web applications,1.0,186.0,3.0,201.0,1.0,1.8000000000000003,195.0,332
Semantic segmentation,201.0,bayesian segnet: model uncertainty in deep convolutional encoder-decoder architectures for scene understanding,1.0,187.0,3.0,201.0,1.0,1.8000000000000003,195.39999999999998,333
Semantic segmentation,201.0,retina u-net: embarrassingly simple exploitation of segmentation supervision for medical object detection,1.0,188.0,3.0,201.0,1.0,1.8000000000000003,195.8,334
Semantic segmentation,201.0,dynamic graph cnn for learning on point clouds,1.0,189.0,3.0,201.0,1.0,1.8000000000000003,196.2,335
Semantic segmentation,201.0,partial convolution based padding,1.0,190.0,3.0,201.0,1.0,1.8000000000000003,196.60000000000002,336
Semantic segmentation,201.0,ternausnet: u-net with vgg11 encoder pre-trained on imagenet for image segmentation,1.0,191.0,3.0,201.0,1.0,1.8000000000000003,197.0,337
Semantic segmentation,201.0,cascade r-cnn: high quality object detection and instance segmentation,1.0,192.0,3.0,201.0,1.0,1.8000000000000003,197.40000000000003,338
Semantic segmentation,201.0,deep snake for real-time instance segmentation,1.0,193.0,3.0,201.0,1.0,1.8000000000000003,197.8,339
Semantic segmentation,201.0,global context for convolutional pose machines,1.0,194.0,3.0,201.0,1.0,1.8000000000000003,198.2,340
Semantic segmentation,201.0,gimp-ml: python plugins for using computer vision models in gimp,1.0,195.0,3.0,201.0,1.0,1.8000000000000003,198.60000000000002,341
Semantic segmentation,201.0,blenderproc,1.0,196.0,3.0,201.0,1.0,1.8000000000000003,199.0,342
Semantic segmentation,201.0,pyramid vision transformer: a versatile backbone for dense prediction without convolutions,1.0,197.0,3.0,201.0,1.0,1.8000000000000003,199.40000000000003,343
Semantic segmentation,201.0,yolactedge: real-time instance segmentation on the edge,1.0,198.0,3.0,201.0,1.0,1.8000000000000003,199.8,344
Semantic segmentation,201.0,enforcing temporal consistency in deep learning segmentation of brain mr images,1.0,199.0,3.0,201.0,1.0,1.8000000000000003,200.2,345
Semantic segmentation,201.0,large kernel matters -- improve semantic segmentation by global convolutional network,1.0,200.0,3.0,201.0,1.0,1.8000000000000003,200.60000000000002,346
Semantic segmentation,101.0,shuffleseg: real-time semantic segmentation network,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,171.0,347
Semantic segmentation,201.0,resunet-a: a deep learning framework for semantic segmentation of remotely sensed data,1.0,201.0,1.0,101.0,3.0,1.5999999999999999,171.0,348
Semantic segmentation,201.0,adaptive pyramid context network for semantic segmentation,1.0,201.0,1.0,102.0,3.0,1.5999999999999999,171.29999999999998,349
Semantic segmentation,102.0,deep fusionnet for point cloud semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,171.3,350
Semantic segmentation,103.0,on the importance of label quality for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,171.60000000000002,351
Semantic segmentation,201.0,all about structure: adapting structural information across domains for boosting semantic segmentation,1.0,201.0,1.0,104.0,3.0,1.5999999999999999,171.89999999999998,352
Semantic segmentation,104.0,effective use of synthetic data for urban scene semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,171.9,353
Semantic segmentation,105.0,exploring spatial context for 3d semantic segmentation of point clouds,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,172.2,354
Semantic segmentation,201.0,domain adaptation for semantic segmentation with maximum squares loss,1.0,201.0,1.0,105.0,3.0,1.5999999999999999,172.2,355
Semantic segmentation,106.0,boxsup: exploiting bounding boxes to supervise convolutional networks for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,172.5,356
Semantic segmentation,201.0,decoders matter for semantic segmentation: data-dependent decoding enables flexible feature aggregation,1.0,201.0,1.0,107.0,3.0,1.5999999999999999,172.79999999999998,357
Semantic segmentation,109.0,a comparative study of real-time semantic segmentation for autonomous driving,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,173.39999999999998,358
Semantic segmentation,110.0,decoupled deep neural network for semi-supervised semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,173.7,359
Semantic segmentation,201.0,"pattern-affinitive propagation across depth, surface normal and semantic segmentation",1.0,201.0,1.0,111.0,3.0,1.5999999999999999,174.0,360
Semantic segmentation,201.0,significance-aware information bottleneck for domain adaptive semantic segmentation,1.0,201.0,1.0,112.0,3.0,1.5999999999999999,174.29999999999998,361
Semantic segmentation,113.0,on the robustness of semantic segmentation models to adversarial attacks,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,174.60000000000002,362
Semantic segmentation,114.0,learning and incorporating shape models for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,174.89999999999998,363
Semantic segmentation,201.0,self-ensembling with gan-based data augmentation for domain adaptation in semantic segmentation,1.0,201.0,1.0,114.0,3.0,1.5999999999999999,174.89999999999998,364
Semantic segmentation,201.0,constructing self-motivated pyramid curriculums for cross-domain semantic segmentation: a non-adversarial approach,1.0,201.0,1.0,115.0,3.0,1.5999999999999999,175.2,365
Semantic segmentation,201.0,attention-based multi-context guiding for few-shot semantic segmentation,1.0,201.0,1.0,118.0,3.0,1.5999999999999999,176.1,366
Semantic segmentation,118.0,gated fully fusion for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,176.10000000000002,367
Semantic segmentation,119.0,evaluating bayesian deep learning methods for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,176.39999999999998,368
Semantic segmentation,201.0,real-time joint semantic segmentation and depth estimation using asymmetric annotations,1.0,201.0,1.0,119.0,3.0,1.5999999999999999,176.39999999999998,369
Semantic segmentation,120.0,optical flow with semantic segmentation and localized layers,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,176.7,370
Semantic segmentation,201.0,category anchor-guided unsupervised domain adaptation for semantic segmentation,1.0,201.0,1.0,120.0,3.0,1.5999999999999999,176.7,371
Semantic segmentation,201.0,voxsegnet: volumetric cnns for semantic part segmentation of 3d shapes,1.0,201.0,1.0,122.0,3.0,1.5999999999999999,177.29999999999998,372
Semantic segmentation,122.0,omnisupervised omnidirectional semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,177.3,373
Semantic segmentation,201.0,dual graph convolutional network for semantic segmentation,1.0,201.0,1.0,123.0,3.0,1.5999999999999999,177.6,374
Semantic segmentation,123.0,3d graph neural networks for rgbd semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,177.60000000000002,375
Semantic segmentation,201.0,dynamic multi-scale filters for semantic segmentation,1.0,201.0,1.0,124.0,3.0,1.5999999999999999,177.89999999999998,376
Semantic segmentation,126.0,deep learning markov random field for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,178.5,377
Semantic segmentation,127.0,weakly supervised semantic segmentation using web-crawled videos,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,178.8,378
Semantic segmentation,201.0,semantic segmentation of pathological lung tissue with dilated fully convolutional networks,1.0,201.0,1.0,128.0,3.0,1.5999999999999999,179.1,379
Semantic segmentation,128.0,3d recurrent neural networks with context fusion for point cloud semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,179.10000000000002,380
Semantic segmentation,129.0,revisiting dilated convolution: a simple approach for weakly-and semi-supervised semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,179.39999999999998,381
Semantic segmentation,201.0,acnet: attention based network to exploit complementary features for rgbd semantic segmentation,1.0,201.0,1.0,129.0,3.0,1.5999999999999999,179.39999999999998,382
Semantic segmentation,130.0,"deep semantic segmentation for automated driving: taxonomy, roadmap and challenges",3.0,201.0,1.0,201.0,1.0,1.5999999999999999,179.7,383
Semantic segmentation,201.0,a relation-augmented fully convolutional network for semantic segmentation in aerial scenes,1.0,201.0,1.0,134.0,3.0,1.5999999999999999,180.89999999999998,384
Semantic segmentation,201.0,sensor fusion for joint 3d object detection and semantic segmentation,1.0,201.0,1.0,137.0,3.0,1.5999999999999999,181.79999999999998,385
Semantic segmentation,137.0,"deep multi-modal object detection and semantic segmentation for autonomous driving: datasets, methods, and challenges",3.0,201.0,1.0,201.0,1.0,1.5999999999999999,181.8,386
Semantic segmentation,139.0,semantic segmentation with heterogeneous sensor coverages,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,182.39999999999998,387
Semantic segmentation,201.0,unsupervised domain adaptation using generative adversarial networks for semantic segmentation of aerial images,1.0,201.0,1.0,139.0,3.0,1.5999999999999999,182.39999999999998,388
Semantic segmentation,142.0,3d all the way: semantic segmentation of urban scenes from start to end in 3d,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,183.3,389
Semantic segmentation,201.0,semantic projection network for zero- and few-label semantic segmentation,1.0,201.0,1.0,143.0,3.0,1.5999999999999999,183.6,390
Semantic segmentation,144.0,weakly-supervised semantic segmentation by iteratively mining common object features,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,183.89999999999998,391
Semantic segmentation,201.0,semantic versus instance segmentation in microscopic algae detection,1.0,201.0,1.0,144.0,3.0,1.5999999999999999,183.89999999999998,392
Semantic segmentation,145.0,deep learning for real-time semantic segmentation: application in ultrasound imaging,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,184.2,393
Semantic segmentation,146.0,cgnet: cross-guidance network for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,184.5,394
Semantic segmentation,201.0,weakly supervised adversarial domain adaptation for semantic segmentation in urban scenes,1.0,201.0,1.0,146.0,3.0,1.5999999999999999,184.5,395
Semantic segmentation,201.0,convolutional crfs for semantic segmentation,1.0,201.0,1.0,148.0,3.0,1.5999999999999999,185.1,396
Semantic segmentation,148.0,semantic segmentation with boundary neural fields,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,185.10000000000002,397
Semantic segmentation,149.0,joint calibration for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,185.39999999999998,398
Semantic segmentation,201.0,towards automated semantic segmentation in prenatal volumetric ultrasound,1.0,201.0,1.0,149.0,3.0,1.5999999999999999,185.39999999999998,399
Semantic segmentation,150.0,medical image semantic segmentation based on deep learning,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,185.7,400
Semantic segmentation,151.0,scancomplete: large-scale scene completion and semantic segmentation for 3d scans,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,186.0,401
Semantic segmentation,201.0,customizable architecture search for semantic segmentation,1.0,201.0,1.0,152.0,3.0,1.5999999999999999,186.29999999999998,402
Semantic segmentation,152.0,learning statistical texture for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,186.3,403
Semantic segmentation,201.0,revisiting dilated convolution: a simple approach for weakly- and semi-supervised semantic segmentation,1.0,201.0,1.0,153.0,3.0,1.5999999999999999,186.6,404
Semantic segmentation,153.0,contrastive learning for label efficient semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,186.60000000000002,405
Semantic segmentation,201.0,decoupled spatial neural attention for weakly supervised semantic segmentation,1.0,201.0,1.0,154.0,3.0,1.5999999999999999,186.89999999999998,406
Semantic segmentation,155.0,exploring cross-image pixel contrast for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,187.2,407
Semantic segmentation,201.0,"semi-supervised semantic segmentation needs strong, high-dimensional perturbations",1.0,201.0,1.0,155.0,3.0,1.5999999999999999,187.2,408
Semantic segmentation,156.0,semantic segmentation of earth observation data using multimodal and multi-scale deep networks,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,187.5,409
Semantic segmentation,201.0,importance-aware semantic segmentation for autonomous vehicles,1.0,201.0,1.0,156.0,3.0,1.5999999999999999,187.5,410
Semantic segmentation,201.0,ace: adapting to changing environments for semantic segmentation,1.0,201.0,1.0,158.0,3.0,1.5999999999999999,188.1,411
Semantic segmentation,159.0,towards automatic semantic segmentation in volumetric ultrasound,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,188.39999999999998,412
Semantic segmentation,201.0,real-time progressive 3d semantic segmentation for indoor scenes,1.0,201.0,1.0,159.0,3.0,1.5999999999999999,188.39999999999998,413
Semantic segmentation,160.0,fast semantic segmentation of 3d point clouds with strongly varying density,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,188.7,414
Semantic segmentation,201.0,fast semantic segmentation for scene perception,1.0,201.0,1.0,160.0,3.0,1.5999999999999999,188.7,415
Semantic segmentation,201.0,dsslic: deep semantic segmentation-based layered image compression,1.0,201.0,1.0,161.0,3.0,1.5999999999999999,189.0,416
Semantic segmentation,201.0,fast neural architecture search of compact semantic segmentation models via auxiliary cells,1.0,201.0,1.0,162.0,3.0,1.5999999999999999,189.29999999999998,417
Semantic segmentation,162.0,multiple view semantic segmentation for street view images,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,189.3,418
Semantic segmentation,201.0,hierarchical point-edge interaction network for point cloud semantic segmentation,1.0,201.0,1.0,163.0,3.0,1.5999999999999999,189.6,419
Semantic segmentation,201.0,liver semantic segmentation algorithm based on improved deep adversarial networks in combination of weighted loss function on abdominal ct images,1.0,201.0,1.0,164.0,3.0,1.5999999999999999,189.89999999999998,420
Semantic segmentation,201.0,semantic segmentation-based building footprint extraction using very high-resolution satellite images and multi-source gis data,1.0,201.0,1.0,165.0,3.0,1.5999999999999999,190.2,421
Semantic segmentation,166.0,semantic segmentation of urban scenes using dense depth maps,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,190.5,422
Semantic segmentation,201.0,accel: a corrective fusion network for efficient semantic segmentation on video,1.0,201.0,1.0,166.0,3.0,1.5999999999999999,190.5,423
Semantic segmentation,201.0,adaptive weighting multi-field-of-view cnn for semantic segmentation in pathology,1.0,201.0,1.0,167.0,3.0,1.5999999999999999,190.79999999999998,424
Semantic segmentation,167.0,semi supervised semantic segmentation using generative adversarial network,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,190.8,425
Semantic segmentation,201.0,bonnet: an open-source training and deployment framework for semantic segmentation in robotics using cnns,1.0,201.0,1.0,168.0,3.0,1.5999999999999999,191.1,426
Semantic segmentation,169.0,algorithms for semantic segmentation of multispectral remote sensing imagery using deep learning,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,191.39999999999998,427
Semantic segmentation,201.0,biomedical image analysis using semantic segmentation,1.0,201.0,1.0,169.0,3.0,1.5999999999999999,191.39999999999998,428
Semantic segmentation,170.0,deep hierarchical parsing for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,191.7,429
Semantic segmentation,201.0,geometry-aware distillation for indoor semantic segmentation,1.0,201.0,1.0,170.0,3.0,1.5999999999999999,191.7,430
Semantic segmentation,201.0,ev-segnet: semantic segmentation for event-based cameras,1.0,201.0,1.0,171.0,3.0,1.5999999999999999,192.0,431
Semantic segmentation,172.0,augmented feedback in semantic segmentation under image level supervision,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,192.3,432
Semantic segmentation,201.0,shelfnet for fast semantic segmentation,1.0,201.0,1.0,173.0,3.0,1.5999999999999999,192.6,433
Semantic segmentation,173.0,joint learning of intrinsic images and semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,192.60000000000002,434
Semantic segmentation,201.0,normalization in training u-net for 2-d biomedical semantic segmentation,1.0,201.0,1.0,175.0,3.0,1.5999999999999999,193.2,435
Semantic segmentation,176.0,pointsift: a sift-like network module for 3d point cloud semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,193.5,436
Semantic segmentation,201.0,structured binary neural networks for accurate image classification and semantic segmentation,1.0,201.0,1.0,177.0,3.0,1.5999999999999999,193.79999999999998,437
Semantic segmentation,177.0,"indoor scene understanding with rgb-d images: bottom-up segmentation, object detection and semantic segmentation",3.0,201.0,1.0,201.0,1.0,1.5999999999999999,193.8,438
Semantic segmentation,178.0,gated convolutional neural network for semantic segmentation in high-resolution images,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,194.10000000000002,439
Semantic segmentation,179.0,efficient uncertainty estimation for semantic segmentation in videos,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,194.39999999999998,440
Semantic segmentation,180.0,per-pixel classification is not all you need for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,194.7,441
Semantic segmentation,201.0,3d-sis: 3d semantic instance segmentation of rgb-d scans,1.0,201.0,1.0,180.0,3.0,1.5999999999999999,194.7,442
Semantic segmentation,181.0,learning common and specific features for rgb-d semantic segmentation with deconvolutional networks,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,195.0,443
Semantic segmentation,201.0,ficklenet: weakly and semi-supervised semantic image segmentation using stochastic inference,1.0,201.0,1.0,182.0,3.0,1.5999999999999999,195.29999999999998,444
Semantic segmentation,201.0,deep video dehazing with semantic segmentation,1.0,201.0,1.0,183.0,3.0,1.5999999999999999,195.6,445
Semantic segmentation,183.0,an open-source project for real-time image semantic segmentation.,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,195.60000000000002,446
Semantic segmentation,184.0,orientation-aware semantic segmentation on icosahedron spheres,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,195.89999999999998,447
Semantic segmentation,185.0,a new metric for evaluating semantic segmentation: leveraging global and contour accuracy,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,196.2,448
Semantic segmentation,186.0,inducing semantic segmentation from an example,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,196.5,449
Semantic segmentation,189.0,semantic segmentation of small objects and modeling of uncertainty in urban remote sensing images using deep convolutional neural networks,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,197.39999999999998,450
Semantic segmentation,191.0,mangonet: a deep semantic segmentation architecture for a method to detect and count mangoes in an open orchard,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,198.0,451
Semantic segmentation,201.0,see clearer at night: towards robust nighttime semantic segmentation through day-night image conversion,1.0,201.0,1.0,191.0,3.0,1.5999999999999999,198.0,452
Semantic segmentation,192.0,dynamic attention network for semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,198.3,453
Semantic segmentation,195.0,unifying terrain awareness for the visually impaired through real-time semantic segmentation,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,199.2,454
Semantic segmentation,196.0,end-to-end joint semantic segmentation of actors and actions in video,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,199.5,455
Semantic segmentation,201.0,semantic correlation promoted shape-variant context for segmentation,1.0,201.0,1.0,197.0,3.0,1.5999999999999999,199.79999999999998,456
Semantic segmentation,201.0,3d indoor scene semantic segmentation using 2d semantic segmentation projection,1.0,201.0,1.0,198.0,3.0,1.5999999999999999,200.1,457
Semantic segmentation,199.0,fishyscapes: a benchmark for safe semantic segmentation in autonomous driving,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,200.39999999999998,458
Semantic segmentation,201.0,jsis3d: joint semantic-instance segmentation of 3d point clouds with multi-task pointwise networks and multi-value conditional random fields,1.0,201.0,1.0,199.0,3.0,1.5999999999999999,200.39999999999998,459
Semantic segmentation,200.0,semi-supervised semantic segmentation with high-and low-level consistency,3.0,201.0,1.0,201.0,1.0,1.5999999999999999,200.7,460
Style Transfer,3.0,perceptual losses for real-time style transfer and super-resolution,5.0,6.0,5.0,1.0,5.0,5.0,3.6,1
Style Transfer,6.0,arbitrary style transfer in real-time with adaptive instance normalization,5.0,21.0,5.0,3.0,5.0,5.0,11.1,2
Style Transfer,11.0,photorealistic style transfer via wavelet transforms,5.0,28.0,5.0,18.0,5.0,5.0,19.9,3
Style Transfer,9.0,style transfer from non-parallel text by cross-alignment,5.0,37.0,5.0,16.0,5.0,5.0,22.3,4
Style Transfer,54.0,deep learning for text style transfer: a survey,4.0,18.0,5.0,36.0,5.0,4.7,34.199999999999996,5
Style Transfer,30.0,reformulating unsupervised style transfer as paraphrase generation,5.0,91.0,4.0,6.0,5.0,4.6,47.199999999999996,6
Style Transfer,12.0,a style-aware content loss for real-time hd style transfer,5.0,30.0,5.0,128.0,3.0,4.4,54.0,7
Style Transfer,28.0,style transfer by relaxed optimal transport and self-similarity,5.0,53.0,4.0,47.0,4.0,4.3,43.7,8
Style Transfer,31.0,style transformer: unpaired text style transfer without disentangled latent representation,5.0,88.0,4.0,44.0,4.0,4.3,57.7,9
Style Transfer,58.0,style transfer for anime sketches with enhanced residual u-net and auxiliary classifier gan,4.0,5.0,5.0,159.0,3.0,4.1,67.1,10
Style Transfer,43.0,controllable artistic text style transfer via shape-matching gan,4.0,43.0,4.0,60.0,4.0,4.0,48.1,11
Style Transfer,57.0,domain-specific mappings for generative adversarial style transfer,4.0,92.0,4.0,59.0,4.0,4.0,71.60000000000001,12
Style Transfer,38.0,stroke controllable fast style transfer with adaptive receptive fields,5.0,71.0,4.0,140.0,3.0,4.0,81.80000000000001,13
Style Transfer,33.0,meta networks for neural style transfer,5.0,86.0,4.0,200.0,3.0,4.0,104.3,14
Style Transfer,17.0,arbitrary style transfer with style-attentional networks,5.0,105.0,3.0,50.0,4.0,3.9000000000000004,62.1,15
Style Transfer,15.0,attention-aware multi-stroke style transfer,5.0,113.0,3.0,51.0,4.0,3.9000000000000004,65.0,16
Style Transfer,4.0,evaluating style transfer for text,5.0,157.0,3.0,54.0,4.0,3.9000000000000004,80.2,17
Style Transfer,29.0,a hierarchical reinforced sequence operation method for unsupervised text style transfer,5.0,139.0,3.0,61.0,4.0,3.9000000000000004,82.6,18
Style Transfer,39.0,etnet: error transition network for arbitrary style transfer,5.0,109.0,3.0,98.0,4.0,3.9000000000000004,84.69999999999999,19
Style Transfer,70.0,two-stage peer-regularized feature recombination for arbitrary image style transfer,4.0,160.0,3.0,8.0,5.0,3.9000000000000004,87.4,20
Style Transfer,201.0,neural style transfer: a review,1.0,16.0,5.0,4.0,5.0,3.8,67.9,21
Style Transfer,201.0,deep photo style transfer,1.0,8.0,5.0,29.0,5.0,3.8,72.2,22
Style Transfer,201.0,unpaired motion style transfer from video to animation,1.0,25.0,5.0,12.0,5.0,3.8,73.89999999999999,23
Style Transfer,201.0,exploring contextual word-level style relevance for unsupervised style transfer,1.0,23.0,5.0,30.0,5.0,3.8,78.5,24
Style Transfer,23.0,autovc: zero-shot voice style transfer with only autoencoder loss,5.0,32.0,5.0,201.0,1.0,3.8,80.0,25
Style Transfer,201.0,universal style transfer via feature transforms,1.0,35.0,5.0,27.0,5.0,3.8,82.39999999999999,26
Style Transfer,82.0,groove2groove: one-shot music style transfer with supervision from synthetic data,4.0,111.0,3.0,67.0,4.0,3.6000000000000005,89.1,27
Style Transfer,56.0,wavelet domain style transfer for an effective perception-distortion tradeoff in single image super-resolution,4.0,151.0,3.0,83.0,4.0,3.6000000000000005,102.1,28
Style Transfer,49.0,gated-gan: adversarial gated networks for multi-collection style transfer,4.0,185.0,3.0,68.0,4.0,3.6000000000000005,109.1,29
Style Transfer,95.0,automatic semantic style transfer using deep convolutional neural networks and soft masks,4.0,155.0,3.0,88.0,4.0,3.6000000000000005,116.9,30
Style Transfer,75.0,learning from multi-domain artistic images for arbitrary style transfer,4.0,175.0,3.0,93.0,4.0,3.6000000000000005,120.4,31
Style Transfer,84.0,learning from multi-domain artistic images for arbitrary style transfer,4.0,175.0,3.0,93.0,4.0,3.6000000000000005,123.1,32
Style Transfer,8.0,arbitrary style transfer with deep feature reshuffle,5.0,147.0,3.0,129.0,3.0,3.6,99.9,33
Style Transfer,27.0,laplacian-steered neural style transfer,5.0,177.0,3.0,173.0,3.0,3.6,130.79999999999998,34
Style Transfer,72.0,drafting and revision: laplacian pyramid network for fast high-quality artistic style transfer,4.0,9.0,5.0,201.0,1.0,3.5,85.5,35
